0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,9_0,9_1,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_9,label
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07712538520877063,100,0.0007513312899956384,0.031647102391105644,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.030778776505891715,100,0.20467767769600342,100,100,100,100,100,100,100,100,0.021851560179643483,100,100,100,100,100,100,100,100,0.023329538815146874,100,100,100,100,1.0593472997745672,100,100,0.3103232084395642,100,100,100,100,100,100,1.3670051938021355,0.9788253096850972,100,100,100,100,100,100,100,1
100,100,0.08656148436901137,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07413098240691078,100,0.0007855946034318587,0.03298516108326484,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.031047194492611875,100,0.19642010325665266,100,100,100,100,100,100,100,100,0.024066010619585056,100,100,100,100,100,100,100,100,0.02031741741769141,100,100,100,100,100,100,100,0.29586559786502864,100,100,100,100,100,100,1.343293684706202,0.9522660914686244,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07501885304939342,100,0.0009952794978958833,0.0322100653540138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.031597410395867026,100,0.19472068300843662,100,100,100,100,100,100,100,100,0.010777920486251135,100,100,0.9446605890435779,100,100,100,100,100,0.022161026667641772,100,100,100,1.3323628656623132,100,100,100,0.3174313041387088,100,100,100,100,100,100,100,1.0750424277595636,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07538504528543405,100,0.0008281544410224708,0.03290211204872114,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03213972852197031,100,0.20392052845340058,100,100,100,100,100,100,100,100,0.03569010871353,100,100,0.9426571659716783,100,100,100,100,100,0.019805422655399925,100,100,100,100,100,100,100,0.3030529077157958,100,100,100,100,100,100,1.3350351272420662,0.9819829023894882,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0739234317696846,100,0.0007513312899956384,0.033420418210339614,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.031597410395867026,100,0.19966769898689352,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.019924001677210677,100,100,100,100,1.0406510034773389,100,100,0.3059154565396642,100,100,100,100,100,100,1.3444493671930036,1.0866451199925122,0.7982630299145732,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07187368927074618,100,0.0008615771147205779,0.03308499498453164,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.032439500844542,100,0.19966769898689352,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.019924001677210677,100,100,100,1.3232144008202829,1.0355445107008354,100,100,0.2946502241403566,100,100,100,100,100,100,1.3463988180215476,1.076680773962079,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07491108609057252,100,0.0007513312899956384,0.03252203202162349,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03273220834530885,100,0.20324557893071554,100,100,100,100,100,100,100,100,100,100,100,100,0.8019693190538641,100,100,100,100,100,0.002134551221013924,100,100,1.328973343156003,100,100,100,0.28962113800823924,100,100,100,100,100,100,1.3425332494694084,0.952864423176952,100,100,100,100,100,100,100,1
100,100,0.08431920055425918,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07600650737028133,100,100,0.033420418210339614,100,100,100,100,0.7662140011906315,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.032439500844542,100,0.21121234753260668,100,100,100,100,100,100,100,100,0.028245599781156268,100,100,100,0.8019693190538641,100,100,100,100,0.019349315995135615,100,100,100,100,100,100,100,0.28538375508788305,100,100,100,100,100,100,100,100,0.7823146419894964,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,0.0420287754633008,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07491108609057252,100,0.0008615771147205779,0.03528756026312299,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03361480948639782,100,0.2200853902130252,100,100,100,100,100,100,100,100,0.02736658743556416,100,100,100,0.7975477577843606,100,100,100,100,0.019853019698787458,100,100,100,100,100,100,100,100,0.2066,100,100,100,100,100,100,100,0.6926529179960323,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,0.03838088118940451,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07470297469309763,100,0.0007194837094397558,0.03262506084945052,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03419819925481604,100,0.21167183639531223,100,100,100,100,100,100,100,100,0.027672749626287848,100,100,100,0.7943324358478772,100,100,100,100,0.01794620517004345,100,100,100,1.3195010621563799,100,100,100,0.29267622069255206,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,0.04151353231723427,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07507505926715229,100,0.0007887995485196724,0.03244217791364003,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03360761422222047,100,0.21904023159400798,100,100,100,100,100,100,100,100,100,100,100,100,0.7964412657753899,100,100,100,100,0.017315203664268548,100,100,100,1.3228264914772623,100,100,100,0.2941880906669254,100,100,100,100,100,100,100,100,0.7457315227447846,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08985458518107987,100,100,100,100,100,100,100,100,100,100,0.07486639029456535,100,0.0007518065507449334,0.03286544283760972,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03448904589508435,100,0.2069662694069655,100,100,100,100,100,100,100,100,100,100,100,100,0.802642514478668,100,100,100,100,0.01747912387611048,100,100,100,1.322473195795447,100,100,100,100,0.2076885779333773,100,100,100,100,100,100,1.0793981140838085,100,100,100,100,100,100,100,1
100,100,100,0.23256086366116413,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.034882677543568004,0.0006518846372823878,0.03383537124778048,100,100,100,100,0.770447515543485,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.034817308547024625,100,0.20965259352996624,100,100,100,100,100,100,100,100,100,100,100,100,0.802775362476084,100,100,100,100,0.015812207944836437,100,100,100,100,100,100,100,0.2859746392459146,100,100,100,100,100,100,100,1.063348942713929,100,100,100,100,100,100,100,1
100,100,100,100,100,100,0.6921537638568411,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07428508252720066,100,0.0008619993108642406,0.03477764923762149,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.034817308547024625,100,0.21110444538167433,100,100,100,100,100,100,100,100,100,100,100,100,0.794449436549741,100,100,100,100,0.015812207944836437,100,100,100,100,100,100,100,0.2775523375281436,100,100,100,100,100,1.4983013254152264,1.3124396238042548,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07238565597045801,100,0.0007887995485196724,0.03373735240378194,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03541134104997914,100,0.2257719699270651,100,100,100,100,100,100,100,100,0.02467475224113267,100,100,100,0.7960943624679675,100,100,100,100,0.017792088416459573,100,100,100,1.3238378479724084,100,100,100,0.280255841975934,100,100,100,100,100,100,1.3300605585768532,100,100,100,100,100,100,100,100,1
100,100,0.07080061263331322,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07553969645669249,100,0.0007887995485196724,0.03373735240378194,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03541134104997914,100,0.21523171078003345,100,100,100,100,100,100,100,100,100,100,100,100,0.7905656200515228,100,100,100,100,0.01537967275888625,100,100,100,1.3217595535494988,100,100,100,0.280255841975934,100,100,100,100,100,100,100,0.9519682701577284,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09155739451436949,100,100,100,100,100,100,100,100,100,100,0.07275485845376044,100,0.0007562934027888906,0.03355468996043219,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.035101393711535825,100,0.21594387755111533,100,100,100,100,100,100,100,100,0.030158929457207877,100,100,100,0.7899264613252364,100,100,100,100,0.016687964537698555,100,100,100,100,100,100,100,100,0.20878906250000004,100,100,100,100,100,100,100,0.7259337133294237,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03587292788896349,0.000725656515937426,0.03400362727941675,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.035726182564244036,100,0.2141831680503513,100,100,100,100,100,100,100,100,100,100,100,100,0.7894319237207705,100,100,100,100,0.014956328856187633,100,100,100,1.3268429002598792,100,100,100,0.2958714865617934,100,100,100,100,100,100,1.3160765959846186,100,0.7609883934302353,100,100,100,100,100,100,1
100,100,0.08420225328973545,100,100,100,0.6887716535159792,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0011612138375771488,0.03382119378314764,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.035417503742748525,100,0.2148927220046768,100,100,100,100,100,100,100,100,0.02966397086204447,100,100,100,0.7926845509801317,100,100,100,100,0.014841866766665143,100,100,100,100,100,100,100,0.2802516451064284,100,100,100,100,100,100,100,100,0.8067545381421883,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07440134603165117,100,0.0007965018345886183,0.03486575959144762,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03636670468689748,100,0.2124308284516939,100,100,100,100,100,100,100,100,100,100,100,100,0.7900206468486947,100,100,100,100,0.013779813399962444,100,100,100,1.3302503665270278,100,100,100,100,0.20263645828495075,100,100,100,100,100,1.3078266476680442,100,0.7093030746348603,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,0.038572848786332554,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07333527923116762,100,0.0006840268969544647,0.033522498287367114,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03732518676412312,100,0.2161775017193911,100,100,100,100,100,100,100,100,100,100,100,100,0.7828217643621973,100,100,100,100,100,100,100,100,1.3134744501250175,100,100,100,100,0.2101054288902216,100,100,100,100,100,1.3171224418989786,100,0.6875180948953061,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03484286410464607,0.0006640218481011268,0.034278986009871185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.037016507942627605,100,0.22217219445260938,100,100,100,100,100,100,100,100,0.026400698481684574,100,100,100,0.7821841534267204,100,100,100,100,0.014126727267042123,100,100,100,100,100,100,100,100,0.19044540916307756,100,100,100,100,100,1.315132073170831,100,0.7352014671564069,100,100,100,100,100,100,1
100,100,100,100,100,100,0.6846979531846561,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03518035726915137,0.0006840268969544647,0.03390238729954438,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03636670468689748,100,0.2352621313444957,100,100,100,100,100,100,100,100,0.0322115525350878,100,100,100,0.7828217643621973,100,100,100,100,0.012937185192451158,100,100,100,1.3134744501250175,100,100,100,100,0.19659162328697782,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,0.22914885365283783,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.036531626648940815,0.0006516458189099743,0.035347950713482526,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03740710249927005,100,0.22117029097897828,100,100,100,100,100,100,100,100,100,100,100,100,0.7795321519649936,100,100,100,100,100,0.0015330370122385796,100,100,1.3130743682512396,100,100,100,100,0.18462817254418865,100,100,100,100,100,100,1.0519830888409456,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03673708232072462,0.0006200695209539766,0.036170903115535114,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03710226514237894,100,0.23267061546594534,100,100,100,100,100,100,100,100,100,0.06389904859130194,100,100,0.7816578143074002,100,100,100,100,0.014722413436815521,100,100,100,1.3202305914751387,100,100,100,100,0.19284198466344923,100,100,100,100,100,100,100,0.7767286570998907,100,100,100,100,100,100,1
100,100,100,0.22914538044494165,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03833543534062543,0.0006200695209539766,0.03516751745836212,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03710226514237894,100,0.21660588112347653,100,100,100,100,100,100,100,100,100,100,100,100,0.7884128146396103,100,100,100,100,0.022332652683198163,100,100,100,100,100,100,100,100,0.21000435672297096,100,100,100,100,100,1.2940703971328027,100,0.7145322331998938,100,100,100,100,100,100,1
100,100,100,100,100,100,0.6880852064847391,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.037774408001477015,0.0006561542732287179,0.03603390294072315,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03807934008274922,100,0.2316241680175247,100,100,100,100,100,100,100,100,100,100,100,100,0.7788430510277342,100,100,100,100,0.013015097132862564,100,100,100,100,100,100,100,100,0.201095127068214,100,100,100,100,100,1.3077303334904715,100,0.6977214894434869,100,100,100,100,100,100,1
100,100,100,100,100,100,0.6880852064847391,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.037774408001477015,0.0006561542732287179,0.034635069527799336,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03828456293409599,100,0.23316853850531627,100,100,100,100,100,100,100,100,100,100,100,100,0.7788430510277342,100,100,100,100,100,0.00244138470543491,100,100,100,100,100,100,100,0.201095127068214,100,100,100,100,1.4861065002269616,100,100,0.7321547286398271,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07452509168653643,100,0.0007176329422932862,0.03453969315031021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03797887890540273,100,0.2244143170138814,100,100,100,100,100,100,100,100,100,100,100,100,0.7810884914162517,100,100,100,100,100,0.0019051170603444911,100,100,100,100,100,100,100,0.19987361928417294,100,100,100,100,1.4894516211046813,1.3049728176530877,100,0.6826776694935698,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07452509168653643,100,0.001076429999099566,0.03357951135245067,100,100,100,100,0.7602995129999623,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03737158738519336,100,0.21526970980382132,100,100,100,100,100,100,100,100,100,100,100,100,0.7838896738244471,100,100,100,100,0.013129272830156007,100,100,100,100,100,100,100,100,0.1889305854571227,100,100,100,100,1.4894516211046813,100,100,0.7072194649076504,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03597255626298866,0.0007176329422932862,0.03453969315031021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03836673028854562,100,0.2313557164219367,100,100,100,100,100,100,100,100,100,0.06486272164074705,100,100,0.7755162900847077,100,100,100,100,100,0.0022034038543425004,100,100,1.3135613303579938,100,100,100,100,0.17956161487350125,100,100,100,100,100,100,100,0.7517792533568275,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,0.02774926953338258,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03576224630891221,0.0010279630946015954,0.03501866968238252,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03866434595200166,100,0.22413877079771977,100,100,100,100,100,100,100,100,100,0.06665718436345527,100,100,0.7749671157568634,100,100,100,100,100,0.0022930177897830394,100,100,100,100,100,100,100,0.19865002737140958,100,100,100,100,1.4851480679376465,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03812620092319516,0.0007176329422932862,0.03453969315031021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03897402180875499,100,0.22592852401558375,100,100,100,100,100,100,100,100,100,100,100,100,0.7738835238994752,100,100,100,100,0.012760932608611879,100,100,100,1.3097687747069835,100,100,100,100,0.1902195717632642,100,100,100,100,100,1.29389264434618,100,0.7125865545337385,100,100,100,100,100,100,1
